time,POLE_VAULTING,FOOTBALL,ZOMBONI,JACK_IN_THE_BOX,BALLON,DIGGER,LADDER,CATAPULT,GARGANTUAAR,
875,834.648,772.099,601.34,774.483,738.518,241.511,755.708,798.68,828.515,
876,834.495,771.863,601.139,774.398,738.426,240.851,755.442,798.588,828.453,
877,834.341,771.627,600.938,774.313,738.334,240.191,755.176,798.496,828.391,
878,834.188,771.39,600.738,774.228,738.242,239.531,754.91,798.404,828.329,
879,834.035,771.154,600.537,774.143,738.15,238.871,754.645,798.312,828.265,
880,833.882,770.917,600.337,774.058,738.058,238.211,754.379,798.22,828.201,
881,833.709,770.681,600.136,773.973,737.966,237.551,754.113,798.128,828.137,
882,833.537,770.444,599.936,773.888,737.874,236.891,753.984,798.036,828.073,
883,833.365,770.208,599.736,773.803,737.782,236.231,753.917,797.944,828.009,
884,833.192,769.971,599.536,773.718,737.69,235.571,753.85,797.852,827.945,
885,833.02,769.735,599.336,773.633,737.598,234.911,753.782,797.76,827.881,
886,832.867,769.498,599.136,773.548,737.506,234.251,753.715,797.668,827.817,
887,832.714,769.262,598.936,773.449,737.414,233.591,753.648,797.576,827.753,
888,832.56,769.026,598.736,773.35,737.322,232.931,753.581,797.484,827.689,
889,832.407,768.789,598.537,773.251,737.23,232.271,753.513,797.392,827.625,
890,832.254,768.553,598.337,773.152,737.138,231.611,753.446,797.3,827.561,
891,832.101,768.316,598.138,773.053,737.046,230.951,753.379,797.208,827.497,
892,831.948,768.08,597.938,772.953,736.954,230.291,753.311,797.116,827.433,
893,831.794,767.843,597.739,772.854,736.862,229.631,753.244,797.024,827.369,
894,831.641,767.607,597.54,772.755,736.77,228.971,753.177,796.932,827.305,
895,831.488,767.37,597.341,772.245,736.678,228.311,753.11,796.84,827.241,
896,831.335,767.134,597.142,771.735,736.586,227.651,753.056,796.748,827.177,
897,831.162,766.898,596.943,771.226,736.494,226.991,753.002,796.656,827.113,
898,830.99,766.661,596.745,770.716,736.402,226.331,752.948,796.564,827.049,
899,830.818,766.425,596.546,770.206,736.31,225.671,752.894,796.472,826.985,
900,830.645,766.188,596.348,769.696,736.218,225.011,752.841,796.38,826.921,
901,830.473,765.952,596.149,769.186,736.126,224.351,752.787,796.288,826.857,
902,830.32,765.715,595.951,768.676,736.034,223.691,752.733,796.196,826.793,
903,830.167,765.479,595.753,768.166,735.942,223.031,752.666,796.104,826.729,
904,830.013,765.242,595.555,767.656,735.85,222.371,752.598,796.012,826.665,
905,829.86,765.006,595.357,767.146,735.758,221.711,752.531,795.92,826.601,
906,829.707,764.769,595.159,766.637,735.666,221.051,752.464,795.828,826.536,
907,829.554,764.533,594.961,766.127,735.574,220.391,752.397,795.736,826.472,
908,829.401,764.297,594.763,765.617,735.482,219.731,752.329,795.644,826.408,
909,829.247,764.06,594.566,765.475,735.39,219.071,752.262,795.552,826.344,
910,829.094,763.824,594.368,765.333,735.298,218.411,752.209,795.46,826.28,
911,828.941,763.587,594.171,765.192,735.206,217.751,752.209,795.368,826.216,
912,828.788,763.351,593.973,765.05,735.114,217.091,752.209,795.276,826.152,
913,828.615,763.114,593.776,764.909,735.022,216.431,752.209,795.184,826.088,
914,828.443,762.878,593.579,764.767,734.93,215.771,752.209,795.092,826.024,
915,828.271,762.641,593.382,764.625,734.838,215.111,752.209,795,825.96,
916,828.098,762.405,593.185,764.484,734.746,214.451,752.209,794.909,825.896,
917,827.926,762.169,592.988,764.342,734.654,213.791,752.209,794.817,825.832,
918,827.754,761.932,592.792,764.2,734.562,213.131,752.209,794.725,825.768,
919,827.6,761.696,592.595,764.059,734.47,212.471,752.209,794.633,825.704,
920,827.447,761.648,592.399,763.917,734.378,211.811,752.209,794.541,825.64,
921,827.294,761.601,592.202,763.775,734.286,211.151,752.209,794.449,825.576,
922,827.141,761.569,592.006,763.634,734.194,210.491,752.209,794.357,825.512,
923,826.988,761.537,591.809,763.492,734.102,209.831,752.209,794.265,825.448,
924,826.834,761.505,591.613,763.492,734.01,209.171,752.195,794.173,825.384,
925,826.681,761.473,591.417,763.492,733.919,208.511,752.195,794.081,825.32,
926,826.528,761.442,591.221,763.492,733.827,207.851,752.195,793.989,825.256,
927,826.375,761.41,591.026,763.492,733.735,207.191,752.195,793.897,825.192,
928,826.222,761.362,590.83,763.492,733.643,206.531,752.195,793.805,825.128,
929,826.049,761.315,590.634,763.492,733.551,205.871,752.195,793.713,825.064,
930,825.877,761.267,590.439,763.492,733.459,205.211,752.195,793.621,825,
931,825.704,761.219,590.243,763.492,733.367,204.551,752.195,793.529,824.936,
932,825.532,761.175,590.048,763.364,733.275,203.891,752.195,793.437,824.872,
933,825.36,761.128,589.852,763.237,733.183,203.231,752.195,793.345,824.808,
934,825.187,761.081,589.657,763.109,733.091,202.571,752.195,793.253,824.744,
935,825.034,761.033,589.462,762.982,732.999,201.911,752.195,793.161,824.68,
936,824.881,760.986,589.267,762.854,732.907,201.251,752.195,793.069,824.616,
937,824.728,760.939,589.072,762.727,732.815,200.591,752.195,792.977,824.552,
938,824.575,760.891,588.877,762.599,732.723,199.931,752.195,792.885,824.488,
939,824.421,760.844,588.682,762.458,732.631,199.271,752.195,792.793,824.424,
940,824.268,760.797,588.488,762.316,732.539,198.611,752.195,792.701,824.36,
941,824.115,760.749,588.293,762.174,732.447,197.951,752.195,792.609,824.296,
942,823.962,760.702,588.099,762.033,732.355,197.291,752.195,792.517,824.232,
943,823.809,760.655,587.904,761.891,732.263,196.631,752.195,792.425,824.168,
944,823.655,760.608,587.71,761.749,732.171,195.971,752.195,792.333,824.104,
945,823.483,760.56,587.516,761.608,732.079,195.311,752.195,792.241,824.039,
946,823.311,760.513,587.323,761.466,731.987,194.651,752.195,792.149,823.975,
947,823.138,760.466,587.129,761.324,731.895,193.991,752.195,792.057,823.911,
948,822.966,760.418,586.935,761.183,731.803,193.331,752.195,791.965,823.847,
949,822.794,760.371,586.741,761.041,731.711,192.671,752.087,791.873,823.783,
950,822.621,760.324,586.548,760.899,731.619,192.011,751.979,791.781,823.719,
951,822.468,760.276,586.354,760.758,731.527,191.351,751.893,791.689,823.655,
952,822.315,760.229,586.161,760.616,731.435,190.691,751.787,791.597,823.591,
953,822.162,760.182,585.967,760.474,731.343,190.031,751.68,791.505,823.527,
954,822.008,760.135,585.774,760.219,731.251,189.371,751.574,791.413,823.463,
955,821.855,760.087,585.581,759.965,731.159,188.711,751.468,791.321,823.399,
956,821.702,760.04,585.388,759.71,731.067,188.051,751.362,791.229,823.335,
957,821.549,759.993,585.195,759.455,730.975,187.391,751.255,791.137,823.271,
958,821.396,759.945,585.002,759.2,730.883,186.731,751.149,791.045,823.207,
959,821.242,759.898,584.809,758.945,730.791,186.071,751.043,790.953,823.143,
960,821.089,759.851,584.617,758.69,730.699,185.411,750.923,790.861,823.079,
961,820.917,759.803,584.424,758.435,730.607,184.751,750.803,790.769,823.015,
962,820.745,759.756,584.232,758.166,730.515,184.091,750.684,790.677,822.951,
963,820.572,759.709,584.039,757.897,730.423,183.431,750.564,790.585,822.887,
964,820.4,759.661,583.847,757.628,730.331,182.771,750.444,790.493,822.823,
965,820.227,759.614,583.655,757.358,730.239,182.111,750.325,790.401,822.759,
966,820.055,759.457,583.463,757.089,730.147,181.451,750.205,790.31,822.695,
967,819.902,759.299,583.271,756.82,730.055,180.791,750.086,790.218,822.631,
968,819.749,759.141,583.079,756.551,729.963,180.131,749.979,790.126,822.567,
969,819.595,758.984,582.887,756.551,729.871,179.471,749.873,790.034,822.503,
970,819.442,758.826,582.695,756.551,729.779,178.811,749.767,789.942,822.439,
971,819.289,758.668,582.504,756.551,729.687,178.151,749.66,789.85,822.375,
972,819.136,758.511,582.312,756.551,729.595,177.491,749.554,789.758,822.311,
973,818.983,758.353,582.12,756.551,729.503,176.831,749.448,789.666,822.247,
974,818.829,758.195,581.929,756.551,729.411,176.171,749.341,789.574,822.183,
975,818.676,758.038,581.738,756.551,729.32,175.511,749.235,789.482,822.121,
976,818.523,757.88,581.547,756.551,729.228,174.851,749.129,789.39,822.059,
977,818.37,757.722,581.356,756.551,729.136,174.191,749.022,789.298,821.997,
978,818.198,757.565,581.165,756.551,729.044,173.531,748.916,789.206,821.935,
979,818.025,757.198,580.974,756.551,728.952,172.871,748.81,789.114,821.873,
980,817.853,756.823,580.784,756.551,728.86,172.211,748.703,789.022,821.811,
981,817.68,756.448,580.593,756.551,728.768,171.551,748.597,788.93,821.75,
982,817.508,756.073,580.403,756.551,728.676,170.891,748.491,788.838,821.688,
983,817.355,755.698,580.212,756.551,728.584,170.231,748.105,788.746,821.626,
984,817.202,755.323,580.022,756.325,728.492,169.571,747.72,788.654,821.564,
985,817.048,754.948,579.831,756.098,728.4,168.911,747.334,788.562,821.502,
986,816.895,754.573,579.641,755.871,728.308,168.251,746.949,788.47,821.44,
987,816.742,754.198,579.451,755.645,728.216,167.591,746.563,788.378,821.378,
988,816.589,753.823,579.261,755.418,728.124,166.931,746.178,788.286,821.316,
989,816.436,753.449,579.071,755.191,728.032,166.271,745.793,788.194,821.254,
990,816.282,753.074,578.881,754.965,727.94,165.611,745.407,788.102,821.193,
991,816.129,752.699,578.692,754.738,727.848,164.951,745.022,788.01,821.131,
992,815.976,752.324,578.502,754.512,727.756,164.291,744.636,787.918,821.069,
993,815.823,751.949,578.313,754.285,727.664,163.631,744.251,787.826,821.007,
994,815.651,751.574,578.123,754.058,727.572,162.971,743.865,787.734,820.945,
995,815.478,751.199,577.934,753.832,727.48,162.311,743.48,787.642,820.883,
996,815.306,750.824,577.745,753.605,727.388,161.651,743.095,787.55,820.821,
997,815.133,750.449,577.555,753.378,727.296,160.991,742.709,787.458,820.759,
998,814.961,750.074,577.366,753.152,727.204,160.331,742.337,787.366,820.697,
999,814.808,749.699,577.177,753.152,727.112,159.671,741.965,787.274,820.635,
1000,814.655,749.324,576.988,753.152,727.02,159.011,741.593,787.182,820.574,
1001,814.501,748.949,576.8,753.152,726.928,158.351,741.221,787.09,820.512,
1002,814.348,748.574,576.611,753.152,726.836,157.691,740.848,786.998,820.45,
1003,814.195,748.199,576.423,753.152,726.744,157.031,740.476,786.906,820.388,
1004,814.042,747.824,576.234,753.152,726.652,156.371,740.104,786.814,820.326,
1005,813.889,747.45,576.046,753.152,726.56,155.711,739.732,786.722,820.264,
1006,813.735,747.075,575.858,753.067,726.468,155.051,739.347,786.63,820.202,
1007,813.582,746.7,575.67,752.982,726.376,154.391,738.961,786.538,820.14,
1008,813.429,746.325,575.482,752.897,726.284,153.73,738.576,786.446,820.078,
1009,813.276,745.95,575.294,752.812,726.192,153.07,738.19,786.354,820.017,
1010,813.104,745.575,575.106,752.727,726.1,152.41,737.805,786.262,819.955,
1011,812.931,745.307,574.918,752.642,726.008,151.75,737.419,786.17,819.893,
1012,812.759,745.26,574.73,752.557,725.916,151.09,737.034,786.078,819.831,
1013,812.586,745.228,574.543,752.472,725.824,150.43,736.649,785.986,819.769,
1014,812.414,745.196,574.355,752.387,725.732,149.77,736.13,785.894,819.707,
1015,812.261,745.165,574.168,752.302,725.64,149.11,735.612,785.802,819.645,
1016,812.108,745.133,573.98,752.217,725.548,148.45,735.093,785.711,819.583,
1017,811.954,745.101,573.793,752.132,725.456,147.79,734.575,785.619,819.521,
1018,811.801,745.069,573.606,752.047,725.364,147.13,734.057,785.527,819.46,
1019,811.648,745.022,573.419,751.962,725.272,146.47,733.538,785.435,819.398,
1020,811.495,744.974,573.232,751.877,725.18,145.81,733.02,785.343,819.336,
1021,811.342,744.927,573.045,751.778,725.088,145.15,732.502,785.251,819.274,
1022,811.188,744.879,572.858,751.679,724.996,144.49,731.983,785.159,819.212,
1023,811.035,744.831,572.672,751.58,724.904,143.83,731.465,785.067,819.148,
1024,810.882,744.784,572.485,751.481,724.813,143.17,730.946,784.975,819.084,
1025,810.729,744.736,572.298,751.382,724.721,142.51,730.428,784.883,819.02,
1026,810.557,744.688,572.112,751.283,724.629,141.85,729.91,784.791,818.956,
1027,810.384,744.641,571.925,751.184,724.537,141.19,729.391,784.699,818.892,
1028,810.212,744.593,571.739,751.084,724.445,140.53,728.873,784.607,818.828,
1029,810.039,744.546,571.553,750.575,724.353,139.87,728.341,784.515,818.764,
1030,809.867,744.498,571.367,750.065,724.261,139.21,727.81,784.423,818.7,
1031,809.714,744.45,571.182,749.555,724.169,138.55,727.278,784.331,818.636,
1032,809.561,744.403,570.996,749.045,724.077,137.89,726.747,784.239,818.572,
1033,809.407,744.355,570.81,748.535,723.985,137.23,726.215,784.147,818.508,
1034,809.254,744.308,570.625,748.025,723.893,136.57,725.683,784.055,818.444,
1035,809.101,744.26,570.439,747.515,723.801,135.91,725.152,783.963,818.38,
1036,808.948,744.212,570.254,747.005,723.709,135.25,724.62,783.871,818.316,
1037,808.795,744.165,570.068,746.495,723.617,134.59,724.102,783.779,818.252,
1038,808.641,744.117,569.883,745.986,723.525,133.93,723.583,783.687,818.188,
1039,808.488,744.07,569.698,745.476,723.433,133.27,723.065,783.595,818.124,
1040,808.335,744.022,569.513,744.966,723.341,132.61,722.547,783.503,818.06,
1041,808.182,743.974,569.328,744.456,723.249,131.95,722.028,783.411,817.996,
1042,808.01,743.927,569.143,743.946,723.157,131.29,721.51,783.319,817.932,
1043,807.837,743.879,568.958,743.436,723.065,130.63,720.991,783.227,817.867,
1044,807.665,743.832,568.773,743.294,722.973,129.97,720.473,783.135,817.803,
1045,807.492,743.784,568.589,743.153,722.881,129.31,719.955,783.043,817.739,
1046,807.32,743.736,568.404,743.011,722.789,128.65,719.436,782.951,817.675,
1047,807.167,743.689,568.22,742.869,722.697,127.99,718.918,782.859,817.611,
1048,807.014,743.641,568.035,742.728,722.605,127.33,718.4,782.767,817.547,
1049,806.86,743.594,567.851,742.586,722.513,126.67,717.881,782.675,817.483,
1050,806.707,743.546,567.667,742.444,722.421,126.01,717.363,782.583,817.419,
1051,806.554,743.498,567.483,742.303,722.329,125.35,716.844,782.491,817.355,
1052,806.401,743.381,567.299,742.161,722.237,124.69,716.738,782.399,817.291,
1053,806.248,743.333,567.115,742.019,722.145,124.03,716.632,782.307,817.227,
1054,806.094,743.155,566.93,741.878,722.053,123.37,716.526,782.215,817.163,
1055,805.941,743.108,566.747,741.736,721.961,122.71,716.419,782.123,817.099,
1056,805.788,743.061,566.564,741.594,721.869,122.05,716.313,782.031,817.035,
1057,805.635,743.013,566.38,741.453,721.777,121.39,716.207,781.939,816.971,
1058,805.463,742.778,566.197,741.311,721.685,120.73,716.1,781.847,816.907,
1059,805.29,742.544,566.013,741.311,721.593,120.07,715.994,781.755,816.843,
1060,805.118,742.309,565.83,741.311,721.501,119.41,715.901,781.663,816.779,
1061,804.945,742.075,565.647,741.311,721.409,118.75,715.808,781.571,816.715,
1062,804.773,741.841,565.464,741.311,721.317,118.09,715.715,781.479,816.651,
1063,804.62,741.607,565.281,741.311,721.225,117.43,715.622,781.387,816.587,
1064,804.467,741.372,565.098,741.311,721.133,116.77,715.529,781.295,816.523,
1065,804.313,741.138,564.915,741.311,721.041,116.11,715.436,781.203,816.459,
1066,804.16,740.904,564.732,741.184,720.949,115.45,715.343,781.112,816.395,
1067,804.007,740.669,564.55,741.056,720.857,114.79,715.236,781.02,816.331,
1068,803.854,740.435,564.367,740.929,720.765,114.13,715.13,780.928,816.267,
1069,803.701,740.201,564.185,740.801,720.673,113.47,715.024,780.836,816.203,
1070,803.547,739.966,564.002,740.674,720.581,112.81,714.917,780.744,816.139,
1071,803.394,739.732,563.82,740.546,720.489,112.15,714.811,780.652,816.045,
1072,803.241,739.498,563.638,740.419,720.397,111.49,714.705,780.56,815.951,
1073,803.088,739.263,563.456,740.277,720.305,110.83,714.599,780.468,815.857,
1074,802.916,739.029,563.274,740.135,720.214,110.17,714.492,780.376,815.763,
1075,802.743,738.795,563.092,739.994,720.122,109.51,714.399,780.284,815.669,
1076,802.571,738.56,562.91,739.852,720.03,108.85,714.306,780.192,815.575,
1077,802.398,738.326,562.728,739.71,719.938,108.19,714.213,780.1,815.481,
1078,802.226,738.092,562.547,739.569,719.846,107.53,714.12,780.008,815.387,
1079,802.054,737.857,562.365,739.427,719.754,106.87,714.027,779.916,815.293,
1080,801.901,737.623,562.184,739.285,719.662,106.21,713.934,779.824,815.199,
1081,801.747,737.389,562.002,739.144,719.57,105.55,713.841,779.732,815.106,
1082,801.594,737.155,561.821,739.002,719.478,104.89,713.748,779.64,815.012,
1083,801.441,736.92,561.64,738.86,719.386,104.23,713.642,779.548,814.918,
1084,801.288,736.686,561.459,738.719,719.294,103.57,713.535,779.456,814.824,
1085,801.135,736.452,561.278,738.577,719.202,102.91,713.429,779.364,814.73,
1086,800.981,736.217,561.096,738.435,719.11,102.25,713.323,779.272,814.636,
1087,800.828,735.983,560.915,738.294,719.018,101.59,713.217,779.18,814.542,
1088,800.675,735.749,560.735,738.039,718.926,100.93,713.217,779.088,814.448,
1089,800.522,735.514,560.555,737.784,718.834,100.27,713.217,778.996,814.354,
1090,800.349,735.28,560.374,737.529,718.742,99.6102,713.217,778.904,814.26,
1091,800.177,735.046,560.194,737.274,718.65,98.9502,713.217,778.812,814.166,
1092,800.005,734.811,560.013,737.019,718.558,98.2902,713.217,778.72,814.072,
1093,799.832,734.577,559.833,736.764,718.466,97.6302,713.217,778.628,813.978,
1094,799.66,734.343,559.653,736.509,718.374,96.9702,713.217,778.536,813.884,
1095,799.488,734.108,559.473,736.254,718.282,96.3102,713.217,778.444,813.79,
1096,799.334,733.874,559.293,735.985,718.19,95.6502,713.217,778.352,813.697,
1097,799.181,733.64,559.113,735.716,718.098,94.9902,713.217,778.26,813.603,
1098,799.028,733.406,558.933,735.447,718.006,94.3302,713.217,778.168,813.509,
1099,798.875,733.171,558.753,735.178,717.914,93.6702,713.217,778.076,813.415,
1100,798.722,732.937,558.574,734.909,717.822,93.0102,713.217,777.984,813.321,
1101,798.568,732.703,558.394,734.713,717.73,92.3502,713.217,777.892,813.227,
1102,798.415,732.468,558.215,734.713,717.638,91.6902,713.217,777.8,813.133,
1103,798.262,732.234,558.035,734.713,717.546,91.0302,713.217,777.708,813.039,
1104,798.109,732,557.856,734.713,717.454,90.3701,713.217,777.616,812.945,
1105,797.956,731.765,557.677,734.485,717.362,89.7101,713.217,777.524,812.851,
1106,797.783,731.531,557.498,734.37,717.27,89.0501,713.083,777.432,812.757,
1107,797.611,731.297,557.319,734.37,717.178,88.3901,713.065,777.34,812.663,
1108,797.438,731.062,557.14,734.37,717.086,87.7301,713.065,777.248,812.569,
1109,797.266,730.838,556.961,734.37,716.994,87.0701,713.065,777.156,812.475,
1110,797.094,730.79,556.782,734.37,716.902,86.4101,713.065,777.064,812.381,
1111,796.921,730.759,556.603,734.37,716.81,85.7501,713.065,776.972,812.288,
1112,796.768,730.727,556.425,734.37,716.718,85.0901,713.065,776.88,812.194,
1113,796.615,730.695,556.246,734.37,716.626,84.4301,713.065,776.788,812.1,
1114,796.462,730.663,556.068,734.37,716.534,83.7701,713.065,776.696,812.006,
1115,796.309,730.632,555.889,734.37,716.442,83.1101,713.065,776.604,811.912,
1116,796.155,730.6,555.711,734.37,716.35,82.4501,712.931,776.513,811.818,
1117,796.002,730.552,555.533,734.37,716.258,81.7901,712.897,776.421,811.724,
1118,795.849,730.505,555.355,734.144,716.166,81.1301,712.897,776.329,811.63,
1119,795.696,730.457,555.177,733.917,716.074,80.4701,712.897,776.237,811.536,
1120,795.543,730.409,554.999,733.691,715.982,79.8101,712.897,776.145,811.442,
1121,795.389,730.362,554.822,733.464,715.89,79.1501,712.765,776.053,811.348,
1122,795.217,730.314,554.644,733.237,715.798,78.4901,712.632,775.961,811.254,
1123,795.045,730.267,554.467,733.011,715.706,77.8301,712.499,775.869,811.16,
1124,794.872,730.219,554.289,732.784,715.615,77.1701,712.366,775.777,811.066,
1125,794.7,730.171,554.112,732.557,715.523,76.5101,712.233,775.685,810.972,
1126,794.528,730.124,553.935,732.331,715.431,75.8501,712.1,775.593,810.879,
1127,794.355,730.076,553.758,732.104,715.339,75.1901,711.967,775.501,810.785,
1128,794.202,730.029,553.581,731.878,715.247,74.5301,711.834,775.409,810.691,
1129,794.049,729.981,553.404,731.651,715.155,73.8701,711.728,775.317,810.597,
1130,793.896,729.933,553.227,731.424,715.063,73.2101,711.621,775.225,810.503,
1131,793.742,729.886,553.049,731.198,714.971,72.55,711.515,775.133,810.409,
1132,793.589,729.838,552.872,731.012,714.879,71.89,711.409,775.041,810.315,
1133,793.436,729.791,552.696,730.971,714.787,71.23,711.302,774.949,810.221,
1134,793.283,729.743,552.519,730.971,714.695,70.57,711.196,774.857,810.127,
1135,793.13,729.695,552.343,730.971,714.603,69.91,711.09,774.765,810.033,
1136,792.976,729.648,552.166,730.971,714.511,69.25,710.983,774.673,809.939,
1137,792.823,729.6,551.99,730.971,714.419,68.59,710.85,774.581,809.845,
1138,792.67,729.552,551.814,730.971,714.327,67.93,710.718,774.489,809.751,
1139,792.498,729.505,551.638,730.971,714.235,67.27,710.585,774.397,809.657,
1140,792.325,729.457,551.462,730.971,714.143,66.61,710.452,774.305,809.563,
1141,792.153,729.41,551.286,730.886,714.051,65.95,710.319,774.213,809.47,
1142,791.981,729.362,551.11,730.801,713.959,65.29,710.186,774.121,809.376,
1143,791.808,729.314,550.934,730.716,713.867,64.63,710.053,774.029,809.282,
1144,791.655,729.267,550.758,730.631,713.775,63.97,709.933,773.937,809.188,
1145,791.502,729.219,550.583,730.546,713.683,63.31,709.814,773.845,809.094,
1146,791.349,729.172,550.407,730.461,713.591,62.65,709.694,773.753,809,
1147,791.195,729.124,550.232,730.376,713.499,61.99,709.574,773.661,808.906,
1148,791.042,729.076,550.056,730.291,713.407,61.33,709.455,773.569,808.812,
1149,790.889,729.029,549.881,730.206,713.315,60.67,709.335,773.477,808.718,
1150,790.736,728.914,549.706,730.121,713.223,60.01,709.215,773.385,808.624,
1151,790.583,728.826,549.531,730.036,713.131,59.35,709.096,773.293,808.53,
1152,790.429,728.778,549.356,729.952,713.039,58.69,708.976,773.201,808.436,
1153,790.276,728.731,549.181,729.867,712.947,58.03,708.857,773.109,808.342,
1154,790.123,728.684,549.006,729.782,712.855,57.37,708.737,773.017,808.248,
1155,789.951,728.636,548.831,729.682,712.763,56.71,708.617,772.925,808.154,
1156,789.778,728.479,548.656,729.583,712.671,56.05,708.498,772.833,808.061,
1157,789.606,728.321,548.482,729.484,712.579,55.39,708.378,772.741,807.967,
1158,789.434,728.163,548.307,729.385,712.487,54.73,708.258,772.649,807.873,
1159,789.261,728.006,548.133,729.286,712.395,54.07,708.139,772.557,807.779,
1160,789.108,727.848,547.958,729.187,712.303,53.41,707.846,772.465,807.685,
1161,788.955,727.69,547.784,729.088,712.211,52.75,707.554,772.373,807.591,
1162,788.802,727.533,547.61,728.989,712.119,52.09,707.262,772.281,807.497,
1163,788.648,727.375,547.436,728.479,712.027,51.43,706.969,772.189,807.403,
1164,788.495,727.218,547.262,727.969,711.935,50.77,706.677,772.097,807.309,
1165,788.342,727.06,547.088,727.459,711.843,50.11,706.384,772.005,807.215,
1166,788.189,726.902,546.914,726.949,711.751,49.45,706.092,771.914,807.121,
1167,788.036,726.745,546.741,726.439,711.659,48.79,705.813,771.822,807.027,
1168,787.882,726.587,546.567,725.929,711.567,48.13,705.534,771.73,806.933,
1169,787.729,726.422,546.394,725.419,711.475,47.47,705.255,771.638,806.839,
1170,787.576,726.266,546.22,724.91,711.383,46.81,704.975,771.546,806.745,
1171,787.404,726.109,546.047,724.4,711.291,46.15,704.696,771.454,806.652,
1172,787.231,725.734,545.873,723.89,711.199,45.49,704.417,771.362,806.558,
1173,787.059,725.36,545.7,723.38,711.107,44.83,704.138,771.27,806.464,
1174,786.887,724.985,545.527,722.87,711.016,44.17,703.859,771.178,806.37,
1175,786.714,724.61,545.354,722.36,710.924,43.51,703.553,771.086,806.276,
1176,786.561,724.235,545.181,721.85,710.832,42.85,703.248,770.994,806.182,
1177,786.408,723.86,545.008,721.34,710.74,42.19,702.942,770.902,806.088,
1178,786.255,723.485,544.835,721.199,710.648,41.53,702.636,770.81,805.994,
1179,786.101,723.11,544.663,721.057,710.556,40.87,702.331,770.718,805.9,
1180,785.948,722.735,544.49,720.915,710.464,40.21,702.025,770.626,805.806,
1181,785.795,722.36,544.318,720.774,710.372,39.55,701.719,770.534,805.712,
1182,785.642,721.985,544.146,720.632,710.28,38.89,701.414,770.442,805.618,
1183,785.489,721.61,543.973,720.49,710.188,38.23,701.135,770.35,805.524,
1184,785.335,721.235,543.801,720.349,710.096,37.57,700.855,770.258,805.43,
1185,785.182,720.86,543.629,720.207,710.004,36.91,700.576,770.166,805.336,
1186,785.029,720.485,543.457,720.065,709.912,36.25,700.297,770.074,805.243,
1187,784.857,720.11,543.285,719.924,709.82,35.59,700.018,769.982,805.149,
1188,784.684,719.735,543.113,719.782,709.728,34.93,699.739,769.89,805.055,
1189,784.512,719.361,542.941,719.64,709.636,34.27,699.46,769.798,804.961,
1190,784.34,718.986,542.77,719.499,709.544,33.61,699.167,769.706,804.867,
1191,784.167,718.611,542.598,719.357,709.452,32.95,698.875,769.614,804.773,
1192,784.014,718.236,542.427,719.215,709.36,32.29,698.583,769.522,804.679,
1193,783.861,717.861,542.255,719.215,709.268,31.63,698.29,769.43,804.585,
1194,783.708,717.486,542.083,719.215,709.176,30.97,697.998,769.338,804.491,
1195,783.554,717.111,541.912,719.215,709.084,30.31,697.705,769.246,804.397,
1196,783.401,716.736,541.741,719.215,708.992,29.65,697.413,769.154,804.303,
1197,783.248,716.361,541.57,719.215,708.9,28.99,697.12,769.062,804.209,
1198,783.095,715.986,541.399,719.215,708.808,28.33,696.855,768.97,804.115,
1199,782.942,715.611,541.228,719.215,708.716,27.67,696.589,768.878,804.021,
1200,782.788,715.236,541.057,719.088,708.624,27.01,696.323,768.786,803.927,
1201,782.635,714.861,540.886,718.96,708.532,26.35,696.057,768.694,803.834,
1202,782.482,714.486,540.715,718.833,708.44,25.69,695.791,768.602,803.74,
1203,782.31,714.386,540.545,718.705,708.348,25.03,695.526,768.51,803.646,
1204,782.137,714.355,540.374,718.578,708.256,24.37,695.26,768.418,803.552,
1205,781.965,714.323,540.204,718.45,708.164,23.71,694.994,768.326,803.458,
1206,781.793,714.291,540.034,718.323,708.072,23.05,694.715,768.234,803.364,
1207,781.62,714.259,539.863,718.195,707.98,22.39,694.436,768.142,803.27,
1208,781.467,714.212,539.693,718.054,707.888,21.73,694.157,768.05,803.176,
1209,781.314,714.164,539.523,717.912,707.796,21.07,693.878,767.958,803.082,
1210,781.161,714.117,539.353,717.77,707.704,20.41,693.598,767.866,802.988,
1211,781.007,714.069,539.183,717.629,707.612,19.75,693.319,767.774,802.894,
1212,780.854,714.021,539.013,717.487,707.52,19.09,693.04,767.682,802.8,
1213,780.701,713.974,538.843,717.345,707.428,18.43,692.761,767.59,802.706,
1214,780.548,713.926,538.674,717.204,707.336,17.77,692.482,767.498,802.612,
1215,780.395,713.878,538.504,717.062,707.244,17.11,692.203,767.406,802.518,
1216,780.241,713.831,538.335,716.92,707.152,16.45,691.924,767.315,802.425,
1217,780.088,713.783,538.165,716.779,707.06,15.79,691.645,767.223,802.331,
1218,779.935,713.736,537.996,716.637,706.968,15.13,691.366,767.131,802.237,
1219,779.763,713.688,537.827,716.495,706.876,14.47,691.086,767.039,802.143,
1220,779.59,713.64,537.658,716.354,706.784,13.81,690.807,766.947,802.049,
1221,779.418,713.593,537.489,716.212,706.692,13.15,690.528,766.855,801.955,
1222,779.246,713.545,537.32,715.957,706.6,12.49,690.249,766.763,801.861,
1223,779.073,713.498,537.151,715.702,706.508,11.83,689.97,766.671,801.767,
1224,778.92,713.45,536.982,715.447,706.417,11.17,689.691,766.579,801.673,
