time,POLE_VAULTING,FOOTBALL,ZOMBONI,JACK_IN_THE_BOX,BALLON,DIGGER,LADDER,CATAPULT,GARGANTUAAR,
885,790.364,695.58,592.202,697.052,452.554,178.206,673.45,753.215,788.187,
886,790.206,695.34,592.006,696.791,452.184,177.526,673.362,753.067,788.173,
887,790.049,695.101,591.809,696.53,451.814,176.846,673.296,752.919,788.159,
888,789.891,694.861,591.613,696.255,451.444,176.167,673.296,752.771,788.146,
889,789.733,694.621,591.417,695.98,451.074,175.487,673.296,752.623,788.132,
890,789.576,694.382,591.221,695.704,450.704,174.807,673.276,752.475,788.118,
891,789.418,694.142,591.026,695.429,450.334,174.127,673.169,752.327,788.104,
892,789.26,693.902,590.83,695.154,449.964,173.447,673.169,752.179,788.091,
893,789.103,693.663,590.634,694.879,449.594,172.767,673.169,752.031,788.077,
894,788.945,693.423,590.439,694.603,449.224,172.087,673.169,751.883,788.063,
895,788.768,693.184,590.243,694.603,448.854,171.407,673.169,751.735,788.05,
896,788.59,692.944,590.048,694.603,448.484,170.727,673.169,751.587,788.036,
897,788.413,692.704,589.852,694.603,448.114,170.047,673.169,751.439,788.022,
898,788.236,692.465,589.657,694.349,447.744,169.367,673.169,751.291,788.009,
899,788.058,692.225,589.462,694.307,447.374,168.687,673.169,751.143,787.995,
900,787.901,691.985,589.267,694.307,447.004,168.007,673.169,750.995,787.981,
901,787.743,691.746,589.072,694.307,446.634,167.327,673.169,750.847,787.968,
902,787.585,691.506,588.877,694.307,446.264,166.647,673.169,750.699,787.954,
903,787.428,691.267,588.682,694.307,445.894,165.967,673.169,750.551,787.94,
904,787.27,691.027,588.488,694.307,445.524,165.287,673.169,750.403,787.927,
905,787.112,690.979,588.293,694.307,445.154,164.607,673.169,750.255,787.913,
906,786.955,690.931,588.099,694.307,444.784,163.927,673.169,750.107,787.896,
907,786.797,690.883,587.904,694.307,444.414,163.247,673.169,749.959,787.879,
908,786.639,690.835,587.71,694.307,444.044,162.567,673.169,749.811,787.862,
909,786.482,690.787,587.516,694.307,443.674,161.887,673.169,749.663,787.845,
910,786.324,690.74,587.323,694.307,443.304,161.207,673.169,749.515,787.828,
911,786.147,690.708,587.129,694.138,442.934,160.527,673.169,749.367,787.811,
912,785.969,690.676,586.935,693.906,442.564,159.847,673.169,749.219,787.794,
913,785.792,690.644,586.741,693.673,442.194,159.167,673.169,749.071,787.776,
914,785.615,690.612,586.548,693.441,441.824,158.487,673.06,748.923,787.759,
915,785.437,690.58,586.354,693.209,441.454,157.807,672.925,748.775,787.742,
916,785.279,690.548,586.161,692.976,441.084,157.127,672.789,748.627,787.725,
917,785.122,690.516,585.967,692.744,440.714,156.447,672.654,748.479,787.708,
918,784.964,690.468,585.774,692.511,440.344,155.767,672.519,748.331,787.691,
919,784.807,690.42,585.581,692.279,439.974,155.087,672.383,748.183,787.674,
920,784.649,690.372,585.388,692.046,439.604,154.407,672.275,748.035,787.656,
921,784.491,690.324,585.195,691.814,439.234,153.727,672.167,747.887,787.639,
922,784.334,690.276,585.002,691.582,438.865,153.047,672.058,747.739,787.622,
923,784.176,690.229,584.809,691.358,438.495,152.367,671.95,747.591,787.605,
924,784.018,690.181,584.617,691.358,438.125,151.687,671.841,747.443,787.588,
925,783.861,690.133,584.424,691.198,437.755,151.007,671.733,747.295,787.571,
926,783.683,690.085,584.232,691.198,437.385,150.327,671.625,747.147,787.553,
927,783.506,690.037,584.039,691.117,437.015,149.647,671.516,746.999,787.536,
928,783.328,689.989,583.847,691.095,436.645,148.967,671.381,746.851,787.519,
929,783.151,689.941,583.655,690.866,436.275,148.287,671.246,746.703,787.502,
930,782.974,689.893,583.463,690.866,435.905,147.607,671.11,746.555,787.485,
931,782.816,689.845,583.271,690.866,435.535,146.927,670.975,746.407,787.468,
932,782.658,689.797,583.079,690.866,435.165,146.247,670.839,746.259,787.451,
933,782.501,689.749,582.887,690.866,434.795,145.567,670.704,746.111,787.433,
934,782.343,689.702,582.695,690.866,434.425,144.887,670.568,745.963,787.416,
935,782.185,689.654,582.504,690.866,434.055,144.207,670.447,745.815,787.399,
936,782.028,689.606,582.312,690.836,433.685,143.527,670.325,745.667,787.385,
937,781.87,689.558,582.12,690.75,433.315,142.847,670.203,745.518,787.372,
938,781.713,689.51,581.929,690.663,432.945,142.167,670.081,745.37,787.358,
939,781.555,689.462,581.738,690.576,432.575,141.487,669.959,745.222,787.344,
940,781.397,689.414,581.547,690.489,432.205,140.807,669.837,745.074,787.33,
941,781.24,689.366,581.356,690.402,431.835,140.127,669.715,744.926,787.317,
942,781.062,689.318,581.165,690.315,431.465,139.447,669.593,744.778,787.303,
943,780.885,689.27,580.974,690.228,431.095,138.767,669.471,744.63,787.289,
944,780.707,689.222,580.784,690.141,430.725,138.087,669.35,744.482,787.276,
945,780.53,689.174,580.593,690.054,430.355,137.407,669.228,744.334,787.262,
946,780.353,689.127,580.403,689.953,429.985,136.727,669.106,744.186,787.248,
947,780.195,689.079,580.212,689.851,429.615,136.047,668.984,744.038,787.234,
948,780.037,689.031,580.022,689.75,429.245,135.367,668.862,743.89,787.221,
949,779.88,688.983,579.831,689.649,428.875,134.687,668.74,743.742,787.207,
950,779.722,688.823,579.641,689.547,428.505,134.007,668.442,743.594,787.193,
951,779.564,688.663,579.451,689.446,428.135,133.327,668.144,743.446,787.179,
952,779.407,688.504,579.261,689.04,427.765,132.647,667.846,743.298,787.166,
953,779.249,688.344,579.071,688.517,427.395,131.967,667.548,743.15,787.152,
954,779.091,688.184,578.881,687.994,427.025,131.287,667.25,743.002,787.138,
955,778.934,688.024,578.692,687.471,426.655,130.607,666.952,742.854,787.124,
956,778.776,687.865,578.502,686.948,426.285,129.927,666.654,742.706,787.111,
957,778.619,687.705,578.313,686.425,425.915,129.247,666.356,742.558,787.097,
958,778.441,687.545,578.123,685.902,425.545,128.567,666.072,742.41,787.083,
959,778.264,687.386,577.934,685.379,425.175,127.887,665.787,742.262,787.07,
960,778.086,687.226,577.745,684.856,424.805,127.207,665.503,742.114,787.056,
961,777.909,687.066,577.555,684.334,424.435,126.527,665.218,741.966,787.042,
962,777.732,686.906,577.366,683.811,424.065,125.847,664.934,741.818,787.028,
963,777.574,686.523,577.177,683.288,423.695,125.167,664.649,741.67,787.015,
964,777.416,686.14,576.988,682.765,423.325,124.487,664.365,741.522,786.985,
965,777.259,685.756,576.8,682.242,422.955,123.807,664.053,741.374,786.926,
966,777.101,685.373,576.611,682.043,422.585,123.127,663.742,741.226,786.868,
967,776.943,684.99,576.423,681.521,422.215,122.447,663.43,741.078,786.81,
968,776.786,684.606,576.234,681.377,421.845,121.767,663.119,740.93,786.751,
969,776.628,684.223,576.046,681.232,421.475,121.087,662.807,740.782,786.693,
970,776.47,683.839,575.858,681.087,421.105,120.407,662.496,740.634,786.635,
971,776.313,683.456,575.67,680.942,420.735,119.727,662.184,740.486,786.576,
972,776.155,683.073,575.482,680.797,420.365,119.047,661.873,740.338,786.518,
973,775.978,682.689,575.294,680.652,419.995,118.367,661.588,740.19,786.46,
974,775.8,682.306,575.106,680.508,419.625,117.687,661.304,740.042,786.401,
975,775.623,681.923,574.918,680.363,419.255,117.007,661.019,739.894,786.343,
976,775.446,681.539,574.73,680.218,418.885,116.327,660.735,739.746,786.285,
977,775.268,681.156,574.543,680.073,418.515,115.647,660.45,739.598,786.226,
978,775.107,680.773,574.355,679.928,418.145,114.967,660.166,739.45,786.168,
979,774.949,680.389,574.168,679.783,417.775,114.287,659.881,739.302,786.11,
980,774.791,680.006,573.98,679.638,417.405,113.607,659.583,739.154,786.051,
981,774.634,679.622,573.793,679.494,417.035,112.927,659.285,739.006,785.993,
982,774.476,679.239,573.606,679.494,416.665,112.247,658.987,738.858,785.935,
983,774.319,678.856,573.419,679.372,416.295,111.567,658.689,738.71,785.876,
984,774.161,678.472,573.232,679.372,415.925,110.887,658.391,738.562,785.818,
985,774.003,678.089,573.045,679.342,415.555,110.207,658.094,738.414,785.759,
986,773.846,677.706,572.858,679.198,415.185,109.527,657.796,738.266,785.701,
987,773.688,677.322,572.672,679.121,414.815,108.847,657.498,738.118,785.643,
988,773.531,676.939,572.485,679.121,414.445,108.167,657.227,737.97,785.584,
989,773.353,676.556,572.298,679.121,414.075,107.487,656.956,737.822,785.526,
990,773.176,676.172,572.112,679.091,413.705,106.807,656.685,737.674,785.468,
991,772.999,675.789,571.925,679.091,413.335,106.127,656.414,737.526,785.409,
992,772.821,675.406,571.739,679.091,412.965,105.447,656.143,737.378,785.351,
993,772.644,675.022,571.553,678.972,412.595,104.767,655.872,737.23,785.293,
994,772.486,674.639,571.367,678.842,412.225,104.087,655.601,737.082,785.234,
995,772.329,674.309,571.182,678.711,411.855,103.407,655.317,736.934,785.176,
996,772.171,674.261,570.996,678.581,411.485,102.727,655.032,736.786,785.118,
997,772.014,674.213,570.81,678.436,411.115,102.047,654.748,736.638,785.059,
998,771.856,674.165,570.625,678.291,410.745,101.367,654.463,736.49,785.001,
999,771.698,674.117,570.439,678.147,410.375,100.687,654.179,736.342,784.943,
1000,771.541,674.069,570.254,678.002,410.005,100.007,653.894,736.194,784.884,
1001,771.383,674.021,570.068,677.857,409.635,99.327,653.61,736.046,784.826,
1002,771.226,673.989,569.883,677.712,409.265,98.647,653.325,735.898,784.768,
1003,771.068,673.957,569.698,677.567,408.895,97.967,653.041,735.75,784.709,
1004,770.911,673.925,569.513,677.422,408.525,97.287,652.756,735.602,784.651,
1005,770.733,673.894,569.328,677.278,408.155,96.607,652.472,735.454,784.592,
1006,770.556,673.862,569.143,677.133,407.785,95.927,652.187,735.306,784.534,
1007,770.379,673.83,568.958,676.988,407.415,95.247,651.903,735.158,784.476,
1008,770.201,673.782,568.773,676.843,407.045,94.567,651.618,735.01,784.417,
1009,770.024,673.734,568.589,676.698,406.675,93.887,651.334,734.862,784.359,
1010,769.866,673.686,568.404,676.553,406.305,93.207,651.049,734.714,784.301,
1011,769.709,673.638,568.22,676.409,405.935,92.527,650.765,734.566,784.242,
1012,769.551,673.59,568.035,676.148,405.565,91.847,650.48,734.418,784.184,
1013,769.394,673.542,567.851,675.887,405.195,91.167,650.196,734.27,784.126,
1014,769.236,673.494,567.667,675.626,404.825,90.487,649.911,734.122,784.067,
1015,769.078,673.446,567.483,675.366,404.455,89.807,649.627,733.974,784.009,
1016,768.921,673.398,567.299,675.105,404.085,89.127,649.342,733.826,783.951,
1017,768.763,673.351,567.115,674.844,403.715,88.447,649.058,733.678,783.892,
1018,768.606,673.303,566.93,674.583,403.345,87.767,648.787,733.53,783.834,
1019,768.448,673.255,566.747,674.308,402.975,87.087,648.516,733.382,783.776,
1020,768.271,673.207,566.564,674.033,402.605,86.407,648.245,733.234,783.717,
1021,768.093,673.159,566.38,673.758,402.235,85.727,647.974,733.086,783.659,
1022,767.916,673.111,566.197,673.482,401.865,85.047,647.703,732.938,783.601,
1023,767.739,673.063,566.013,673.207,401.495,84.367,647.432,732.79,783.542,
1024,767.562,673.015,565.83,672.932,401.125,83.687,647.161,732.642,783.484,
1025,767.384,672.967,565.647,672.656,400.755,83.007,646.89,732.494,783.425,
1026,767.227,672.919,565.464,672.656,400.385,82.327,646.823,732.346,783.367,
1027,767.069,672.871,565.281,672.557,400.015,81.647,646.755,732.198,783.309,
1028,766.911,672.824,565.098,672.557,399.645,80.967,646.687,732.05,783.25,
1029,766.754,672.776,564.915,672.44,399.275,80.287,646.619,731.902,783.192,
1030,766.596,672.728,564.732,672.167,398.905,79.607,646.552,731.754,783.134,
1031,766.439,672.68,564.55,672.167,398.535,78.927,646.484,731.606,783.075,
1032,766.281,672.632,564.367,672.081,398.165,78.247,646.416,731.458,783.017,
1033,766.123,672.584,564.185,672.081,397.795,77.567,646.348,731.31,782.959,
1034,765.966,672.536,564.002,672.081,397.425,76.887,646.281,731.161,782.9,
1035,765.808,672.488,563.82,672.081,397.055,76.207,646.213,731.013,782.842,
1036,765.631,672.44,563.638,672.081,396.685,75.527,646.145,730.865,782.784,
1037,765.454,672.392,563.456,672.081,396.315,74.847,646.077,730.717,782.725,
1038,765.276,672.344,563.274,672.081,395.945,74.167,646.01,730.569,782.667,
1039,765.099,672.297,563.092,672.081,395.575,73.487,645.942,730.421,782.609,
1040,764.922,672.249,562.91,672.081,395.205,72.807,645.874,730.273,782.55,
1041,764.764,672.009,562.728,672.081,394.835,72.127,645.82,730.125,782.492,
1042,764.607,671.77,562.547,672.009,394.465,71.447,645.766,729.977,782.434,
1043,764.449,671.53,562.365,671.777,394.095,70.767,645.712,729.829,782.375,
1044,764.291,671.291,562.184,671.545,393.725,70.087,645.657,729.681,782.317,
1045,764.134,671.051,562.002,671.313,393.355,69.407,645.603,729.533,782.258,
1046,763.976,670.812,561.821,671.08,392.985,68.727,645.549,729.385,782.2,
1047,763.819,670.572,561.64,670.848,392.615,68.047,645.495,729.237,782.142,
1048,763.661,670.333,561.459,670.616,392.245,67.367,645.427,729.089,782.083,
1049,763.503,670.093,561.278,670.383,391.875,66.687,645.359,728.941,782.025,
1050,763.346,669.854,561.096,670.151,391.505,66.007,645.292,728.793,781.967,
1051,763.188,669.614,560.915,669.919,391.135,65.327,645.224,728.645,781.908,
1052,763.011,669.375,560.735,669.686,390.765,64.647,645.156,728.497,781.85,
1053,762.833,669.135,560.555,669.454,390.395,63.967,645.088,728.349,781.792,
1054,762.656,668.896,560.374,669.411,390.025,63.287,645.021,728.201,781.733,
1055,762.478,668.656,560.194,669.286,389.655,62.607,644.953,728.053,781.675,
1056,762.301,668.417,560.013,669.286,389.285,61.927,644.953,727.905,781.617,
1057,762.143,668.177,559.833,669.271,388.915,61.247,644.953,727.757,781.558,
1058,761.986,667.938,559.653,669.041,388.545,60.567,644.953,727.609,781.5,
1059,761.828,667.698,559.473,668.811,388.175,59.887,644.953,727.461,781.442,
1060,761.67,667.459,559.293,668.811,387.805,59.207,644.933,727.313,781.383,
1061,761.513,667.219,559.113,668.64,387.435,58.527,644.866,727.165,781.325,
1062,761.355,666.98,558.933,668.64,387.065,57.847,644.845,727.017,781.267,
1063,761.198,666.74,558.753,668.64,386.695,57.167,644.845,726.869,781.208,
1064,761.04,666.501,558.574,668.64,386.325,56.487,644.845,726.721,781.15,
1065,760.882,666.261,558.394,668.64,385.955,55.807,644.845,726.573,781.091,
1066,760.725,666.022,558.215,668.64,385.585,55.127,644.845,726.425,781.033,
1067,760.547,665.782,558.035,668.64,385.215,54.447,644.845,726.277,780.975,
1068,760.37,665.543,557.856,668.638,384.845,53.767,644.845,726.129,780.916,
1069,760.192,665.303,557.677,668.552,384.475,53.087,644.845,725.981,780.858,
1070,760.015,665.064,557.498,668.466,384.105,52.407,644.845,725.833,780.8,
1071,759.838,664.824,557.319,668.38,383.735,51.727,644.845,725.685,780.741,
1072,759.662,664.585,557.14,668.293,383.365,51.047,644.845,725.537,780.683,
1073,759.504,664.345,556.961,668.207,382.995,50.367,644.845,725.389,780.625,
1074,759.347,664.106,556.782,668.121,382.625,49.687,644.845,725.241,780.566,
1075,759.189,663.866,556.603,668.034,382.255,49.007,644.845,725.093,780.508,
1076,759.032,663.627,556.425,667.948,381.885,48.327,644.845,724.945,780.45,
1077,758.874,663.387,556.246,667.862,381.515,47.647,644.845,724.797,780.391,
1078,758.716,663.148,556.068,667.775,381.145,46.967,644.845,724.649,780.333,
1079,758.559,662.908,555.889,667.689,380.775,46.287,644.845,724.501,780.275,
1080,758.401,662.669,555.711,667.603,380.405,45.607,644.845,724.353,780.216,
1081,758.244,662.429,555.533,667.516,380.035,44.927,644.845,724.205,780.158,
1082,758.086,662.19,555.355,667.416,379.665,44.247,644.845,724.057,780.1,
1083,757.909,661.95,555.177,666.91,379.295,43.567,644.845,723.909,780.041,
1084,757.731,661.711,554.999,666.387,378.925,42.887,644.845,723.761,779.983,
1085,757.554,661.471,554.822,665.864,378.555,42.207,644.845,723.613,779.924,
1086,757.377,661.232,554.644,665.341,378.185,41.527,644.845,723.465,779.866,
1087,757.199,660.992,554.467,664.819,377.815,40.847,644.845,723.317,779.808,
1088,757.042,660.753,554.289,664.296,377.445,40.167,644.845,723.169,779.749,
1089,756.884,660.513,554.112,663.773,377.075,39.487,644.845,723.021,779.691,
1090,756.727,660.273,553.935,663.25,376.705,38.807,644.845,722.873,779.633,
1091,756.569,660.034,553.758,662.727,376.335,38.127,644.845,722.725,779.574,
1092,756.411,659.794,553.581,662.205,375.965,37.447,644.845,722.577,779.516,
1093,756.254,659.747,553.404,661.682,375.595,36.767,644.844,722.429,779.458,
1094,756.096,659.699,553.227,661.159,375.225,36.087,644.736,722.281,779.399,
1095,755.939,659.651,553.049,660.636,374.855,35.407,644.628,722.133,779.341,
1096,755.781,659.603,552.872,660.113,374.485,34.727,644.519,721.985,779.283,
1097,755.624,659.555,552.696,659.75,374.115,34.047,644.411,721.837,779.224,
1098,755.463,659.507,552.519,659.601,373.745,33.367,644.303,721.689,779.166,
1099,755.285,659.475,552.343,659.456,373.375,32.687,644.194,721.541,779.108,
1100,755.108,659.443,552.166,659.311,373.005,32.007,644.086,721.393,779.049,
1101,754.931,659.411,551.99,659.166,372.635,31.327,643.964,721.245,778.991,
1102,754.753,659.379,551.814,659.021,372.265,30.647,643.842,721.097,778.933,
1103,754.576,659.347,551.638,658.876,371.895,29.967,643.72,720.949,778.874,
1104,754.418,659.315,551.462,658.731,371.525,29.287,643.599,720.801,778.816,
1105,754.261,659.284,551.286,658.586,371.155,28.607,643.477,720.653,778.758,
1106,754.103,659.236,551.11,658.441,370.785,27.927,643.355,720.505,778.699,
1107,753.945,659.188,550.934,658.297,370.415,27.247,643.233,720.357,778.641,
1108,753.788,659.14,550.758,658.152,370.045,26.567,643.111,720.209,778.582,
1109,753.63,659.092,550.583,658.007,369.675,25.887,643.003,720.061,778.524,
1110,753.472,659.044,550.407,657.862,369.305,25.207,642.894,719.913,778.466,
1111,753.315,658.996,550.232,657.717,368.935,24.527,642.786,719.765,778.407,
1112,753.157,658.948,550.056,657.572,368.565,23.847,642.678,719.617,778.349,
1113,752.999,658.9,549.881,657.431,368.195,23.167,642.569,719.469,778.267,
1114,752.822,658.852,549.706,657.431,367.825,22.487,642.461,719.321,778.184,
1115,752.645,658.804,549.531,657.431,367.455,21.807,642.353,719.173,778.102,
1116,752.467,658.757,549.356,657.325,367.085,21.127,642.244,719.025,778.019,
1117,752.29,658.709,549.181,657.182,366.715,20.447,642.136,718.877,777.937,
1118,752.113,658.661,549.006,657.039,366.345,19.767,642.028,718.729,777.855,
1119,751.955,658.613,548.831,656.895,365.975,19.087,641.919,718.581,777.772,
1120,751.797,658.565,548.656,656.752,365.605,18.407,641.811,718.433,777.69,
1121,751.64,658.517,548.482,656.752,365.235,17.727,641.703,718.285,777.607,
1122,751.482,658.469,548.307,656.752,364.865,17.047,641.594,718.137,777.525,
1123,751.324,658.421,548.133,656.752,364.495,16.367,641.486,717.989,777.443,
1124,751.167,658.373,547.958,656.752,364.125,15.687,641.093,717.841,777.36,
1125,751.009,658.325,547.784,656.752,363.755,15.007,640.7,717.693,777.278,
1126,750.851,658.277,547.61,656.649,363.385,14.327,640.307,717.545,777.195,
1127,750.694,658.229,547.436,656.519,363.016,13.647,639.915,717.397,777.113,
1128,750.536,658.182,547.262,656.383,362.646,12.967,639.522,717.249,777.031,
1129,750.378,658.134,547.088,656.238,362.276,12.287,639.129,717.101,776.948,
1130,750.201,658.086,546.914,656.092,361.906,11.607,638.736,716.953,776.866,
1131,750.024,658.038,546.741,655.947,361.536,10.927,638.343,716.805,776.784,
1132,749.846,657.99,546.567,655.802,361.166,10.247,637.951,716.656,776.701,
1133,749.669,657.942,546.394,655.657,360.796,9.56696,637.558,716.508,776.619,
1134,749.492,657.894,546.22,655.512,360.426,8.88696,637.165,716.36,776.536,
1135,749.334,657.846,546.047,655.367,360.056,8.20696,636.772,716.212,776.454,
1136,749.176,657.798,545.873,655.222,359.686,7.52696,636.379,716.064,776.372,
1137,749.019,657.75,545.7,655.076,359.316,6.84696,635.986,715.916,776.289,
1138,748.861,657.591,545.527,654.931,358.946,6.16696,635.594,715.768,776.207,
1139,748.703,657.431,545.354,654.786,358.576,5.48696,635.214,715.62,776.124,
1140,748.546,657.271,545.181,654.641,358.206,4.80696,634.835,715.472,776.042,
1141,748.388,657.112,545.008,654.38,357.836,4.12696,634.456,715.324,775.96,
1142,748.23,656.952,544.835,654.118,357.466,3.44696,634.076,715.176,775.877,
1143,748.073,656.792,544.663,653.857,357.096,2.76696,633.697,715.028,775.795,
1144,747.915,656.633,544.49,653.596,356.726,2.08696,633.318,714.88,775.712,
1145,747.738,656.473,544.318,653.335,356.356,1.40696,632.939,714.732,775.63,
1146,747.56,656.313,544.146,653.073,355.986,0.726963,632.546,714.584,775.548,
1147,747.383,656.154,543.973,652.812,355.616,0.0469633,632.153,714.436,775.465,
1148,747.206,655.994,543.801,652.536,355.246,-0.633037,631.76,714.288,775.383,
1149,747.028,655.834,543.629,652.26,354.876,-1.31304,631.367,714.14,775.3,
1150,746.851,655.675,543.457,651.984,354.506,-1.99304,630.975,713.992,775.218,
1151,746.693,655.291,543.285,651.709,354.136,-2.67304,630.582,713.844,775.136,
1152,746.535,654.908,543.113,651.433,353.766,-3.35304,630.165,713.696,775.053,
1153,746.378,654.525,542.941,651.157,353.396,-4.03304,629.636,713.548,774.971,
1154,746.22,654.142,542.77,650.881,353.026,-4.71304,629.107,713.4,774.888,
1155,746.063,653.758,542.598,650.605,352.656,-5.39304,628.577,713.252,774.806,
1156,745.905,653.375,542.427,650.484,352.286,-6.07304,628.048,713.104,774.724,
1157,745.747,652.992,542.255,650.352,351.916,-6.75304,627.519,712.956,774.641,
1158,745.59,652.609,542.083,650.352,351.546,-7.43304,626.99,712.808,774.559,
1159,745.432,652.226,541.912,650.352,351.176,-8.11304,626.46,712.66,774.476,
1160,745.274,651.842,541.741,650.352,350.806,-8.79304,625.931,712.512,774.394,
1161,745.097,651.459,541.57,650.352,350.436,-9.47304,625.401,712.364,774.312,
1162,744.919,651.076,541.399,650.092,350.066,-10.153,624.872,712.216,774.229,
1163,744.742,650.693,541.228,650.013,349.696,-10.833,624.342,712.068,774.147,
1164,744.565,650.309,541.057,649.74,349.326,-11.513,623.813,711.92,774.064,
1165,744.387,649.926,540.886,649.74,348.956,-12.193,623.284,711.772,773.982,
1166,744.23,649.543,540.715,649.74,348.586,-12.873,622.754,711.624,773.9,
1167,744.072,649.16,540.545,649.74,348.216,-13.553,622.211,711.476,773.817,
1168,743.914,648.776,540.374,649.74,347.846,-14.233,621.668,711.328,773.735,
1169,743.757,648.393,540.204,649.74,347.476,-14.913,621.125,711.18,773.652,
1170,743.599,648.01,540.034,649.74,347.106,-15.593,620.582,711.032,773.57,
1171,743.441,647.627,539.863,649.74,346.736,-16.273,620.039,710.884,773.488,
1172,743.284,647.243,539.693,649.74,346.366,-16.953,619.496,710.736,773.405,
1173,743.126,646.86,539.523,649.676,345.996,-17.633,618.953,710.588,773.323,
1174,742.969,646.477,539.353,649.444,345.626,-18.313,618.41,710.44,773.24,
1175,742.811,646.094,539.183,649.212,345.256,-18.993,617.881,710.292,773.158,
1176,742.653,645.71,539.013,648.98,344.886,-19.673,617.352,710.144,773.076,
1177,742.476,645.327,538.843,648.747,344.516,-20.353,616.822,709.996,772.993,
1178,742.298,644.944,538.674,648.515,344.146,-21.033,616.293,709.848,772.911,
1179,742.121,644.561,538.504,648.283,343.776,-21.713,615.763,709.7,772.828,
1180,741.944,644.177,538.335,648.051,343.406,-22.393,615.234,709.552,772.746,
1181,741.766,643.794,538.165,647.819,343.036,-23.073,614.704,709.404,772.664,
1182,741.609,643.411,537.996,647.586,342.666,-23.753,614.175,709.256,772.581,
1183,741.451,643.057,537.827,647.354,342.296,-24.433,613.646,709.108,772.499,
1184,741.293,643.01,537.658,647.122,341.926,-25.113,613.116,708.96,772.416,
1185,741.136,642.962,537.489,647.005,341.556,-25.793,612.587,708.812,772.334,
1186,740.978,642.914,537.32,646.877,341.186,-26.473,612.057,708.664,772.252,
1187,740.82,642.866,537.151,646.877,340.816,-27.153,611.528,708.516,772.169,
1188,740.663,642.818,536.982,646.877,340.446,-27.833,610.999,708.368,772.087,
1189,740.505,642.77,536.813,646.877,340.076,-28.513,610.469,708.22,772.004,
1190,740.347,642.738,536.645,646.87,339.706,-29.193,610.156,708.072,771.922,
1191,740.19,642.706,536.476,646.64,339.336,-29.873,609.627,707.924,771.84,
1192,740.012,642.674,536.308,646.64,338.966,-30.553,609.519,707.776,771.757,
1193,739.835,642.642,536.139,646.528,338.596,-31.233,609.411,707.628,771.675,
1194,739.658,642.61,535.971,646.299,338.226,-31.913,609.302,707.48,771.592,
1195,739.48,642.578,535.802,646.299,337.856,-32.593,609.194,707.332,771.51,
1196,739.303,642.547,535.634,646.299,337.486,-33.273,609.086,707.184,771.428,
1197,739.145,642.499,535.466,646.299,337.116,-33.953,608.977,707.036,771.345,
1198,738.988,642.451,535.298,646.299,336.746,-34.633,608.869,706.888,771.263,
1199,738.83,642.403,535.13,646.299,336.376,-35.313,608.774,706.74,771.18,
1200,738.672,642.355,534.962,646.269,336.006,-35.993,608.679,706.592,771.098,
1201,738.515,642.307,534.795,646.183,335.636,-36.673,608.584,706.444,771.016,
1202,738.357,642.259,534.627,646.096,335.266,-37.353,608.49,706.296,770.933,
1203,738.199,642.211,534.46,646.009,334.896,-38.033,608.395,706.148,770.851,
1204,738.042,642.163,534.292,645.922,334.526,-38.713,608.3,706,770.768,
1205,737.884,642.115,534.125,645.835,334.156,-39.393,608.205,705.852,770.686,
1206,737.726,642.067,533.957,645.748,333.786,-40.073,608.11,705.704,770.604,
1207,737.569,642.02,533.79,645.661,333.416,-40.753,608.002,705.556,770.521,
1208,737.391,641.972,533.623,645.575,333.046,-41.433,607.894,705.408,770.439,
1209,737.214,641.924,533.456,645.473,332.676,-42.113,607.785,705.26,770.357,
1210,737.037,641.876,533.289,645.372,332.306,-42.793,607.677,705.112,770.274,
1211,736.859,641.828,533.122,645.271,331.936,-43.473,607.569,704.964,770.192,
1212,736.682,641.78,532.956,645.169,331.566,-44.153,607.46,704.816,770.109,
1213,736.524,641.732,532.789,645.068,331.196,-44.833,607.352,704.668,770.027,
1214,736.367,641.684,532.622,644.581,330.826,-45.5131,607.257,704.52,769.945,
1215,736.209,641.636,532.456,644.059,330.456,-46.1931,607.162,704.372,769.862,
1216,736.051,641.588,532.289,643.536,330.086,-46.8731,607.067,704.224,769.78,
1217,735.894,641.54,532.123,643.014,329.716,-47.5531,606.972,704.076,769.697,
1218,735.736,641.492,531.956,642.491,329.346,-48.2331,606.878,703.928,769.615,
1219,735.578,641.445,531.79,641.969,328.976,-48.9131,606.783,703.78,769.533,
1220,735.421,641.397,531.624,641.446,328.606,-49.5931,606.688,703.632,769.45,
1221,735.263,641.349,531.458,640.923,328.236,-50.2731,606.593,703.484,769.368,
1222,735.105,641.301,531.292,640.401,327.866,-50.9531,606.485,703.336,769.285,
1223,734.948,641.253,531.126,639.878,327.496,-51.6331,606.376,703.188,769.203,
1224,734.77,641.205,530.96,639.356,327.126,-52.3131,606.268,703.04,769.121,
1225,734.593,641.157,530.795,638.833,326.756,-52.9931,606.16,702.892,769.038,
1226,734.416,641.109,530.629,638.31,326.386,-53.6731,606.051,702.744,768.956,
1227,734.238,641.061,530.464,637.788,326.016,-54.3531,605.943,702.596,768.873,
1228,734.061,641.013,530.298,637.643,325.646,-55.0331,605.835,702.448,768.791,
1229,733.903,640.774,530.133,637.162,325.276,-55.7131,605.835,702.299,768.709,
1230,733.746,640.534,529.967,637.017,324.906,-56.3931,605.835,702.151,768.626,
1231,733.588,640.295,529.802,636.872,324.536,-57.0731,605.835,702.003,768.544,
